Ref,Status,Location,Description,Created,Target,Type,To Organisation,To Package,Status Changed,Association,OverDue,Images,Comments,Documents
T1.9552437,Opened,Annex Level 1 AE101,"ARW 66-7:  
Reinforcing steel for the walls supported by the mat foundation at the west tower are being placed. Several items were coordinated between the construction documents and the submittals. The 
submittals incorrectly showed locations for 
several jambs. The contractor is coordinating locations and intends to place the reinforcing steel in the correct locations. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,,,
T1.9552436,Opened,Historical Level 2 AE102,"ARW 66-6: At Level 2 between HE and HF near H5 an 
existing floor joist is split. A new LVL joist should be placed sistered to the existing joist per information provided in the drawings and in previous RFI responses for similar conditions.",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2021-06-22,,True,True,,
T1.9552435,Opened,Historical Level 2 AE102,"ARW 66-5: At Level 2, Grids HE & H4 the new steel 
beams adjacent to the original heavy timber 
floor framing is missing bolts in the beam to 
column connection. With all materials in place the holes for the bolts are not accessible. The interface of the column cap plate and 
the beam bottom flanges can be welded 
with ¼ fillet welds. All owner approved welding procedures for this project shall be followed. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552434,Opened,Historical Level 2 AE102,"ARW 66-4: One of the wrapped stone columns along grid 
H4 is missing the anchor through the column 
and the steel jacket on each side at level 2. The LVL stud walls adjacent to the column 
are in place and the full length through 
anchor cannot be placed. Instructed the 
contractor to place threaded rods of the maximum length possible with epoxy anchors. Use the nuts and weld washers as originally detailed. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552433,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 66-3: Embeds to support steel wide flange beams at Level 1 floor framing near the bride’s entry 
area were not placed in the foundation wall.  
This occurs at grid H5 near HC and HC.5. Provide connections to the concrete wall with clip angles and epoxy anchors per the attached Sketch 66-2",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2022-09-14,,False,True,False,
T1.9552430,Opened,Historical Level 2 AE102,"ARW 66-1: Previously provided response to RFI 941 
indicated framing requirements for the new 
duct openings in the stair tower wood framed 
walls. Creg reviewed these areas and 
requested framing adjustments. See Sketch 66-1 attached. Please refer to RFI 941 response for all information not noted on the sketch. ",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2021-06-22,,True,True,,
T1.9552428,Opened,Annex Level 1 AE101,"ARW 65-3: The majority of the mat slab horizontal 
reinforcing was in place during our visit.  The 
vertical dowels connecting the mat slab to the 
concrete walls had not yet been tied into 
place. Please verify that the vertical dowel 
locations are correct.  It is very important 
that these dowels, specifically the jamb bars 
for the concrete shear walls, be located 
correctly prior to placement of the mat slab 
concrete.  Retrofitting misplaced vertical 
bars in this slab will be extremely difficult 
once the concrete has been placed.",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552427,Opened,Historical Level 2 AE102,"ARW 65-2: The HSS rolled ceiling framing at the 2nd Level was being installed during the visit.  The center threaded rod and nut could not be installed on the HSS to steel beam due to  access issues. See response to RFI #1115 for attachment of the threaded rod to beam. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552426,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 65-1: The windows near the brides exit need to 
have the window sills built up to get above 
elevation 100’-0”.   Please provide new window sills per the same direction provided in RFI 961. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2022-09-14,,False,True,True,True
T59123.54,Superintendent Signed Off,Annex Level 1 AE101>109 - Waiting,Install poke through electrical at floor slab,2021-05-25,2021-06-01,Punch List,Wilkinson Electric Inc,Electrical,2022-08-11,,False,False,True,False
T59123.53,Superintendent Signed Off,Annex Level 1 AE101>109 - Waiting,Install fire suppression,2021-05-25,2021-06-01,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,False,False,False
T59123.52,Superintendent Signed Off,Annex Level 1 AE101>109 - Waiting,Missing exit light,2021-05-25,2021-06-01,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,False,True,False
T59123.51,Superintendent Signed Off,Annex Level 1 AE101>110 - Chapel,Install floor poke through boxes,2021-05-25,2021-06-01,Punch List,Wilkinson Electric Inc,Electrical,2022-08-11,,False,False,True,False
T59123.50,Superintendent Signed Off,Annex Level 1 AE101>110 - Chapel,Fire suppression incomplete. Finish rough in.,2021-05-25,2021-06-01,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,False,False,False
T59123.49,Superintendent Signed Off,Annex Level 1 AE101>111 - Instruction 1,Fire Suppression piping not installed. Need to install.,2021-05-25,2021-06-01,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,False,False,False
T59123.48,Superintendent Signed Off,Annex Level 1 AE101>111 - Instruction 1,Install Tstat when framing is installed,2021-05-25,2021-06-10,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,False,True,False
T59123.47,Superintendent Signed Off,Annex Level 1 AE101>148 - Instruction 2,Missing rough-in for Glass Break,2021-05-20,2021-05-27,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,False,True,False
T1.9542509,Opened,Historical Level 3 AE103,CRSA 11-6 3rd floor colonettes at the 3rd floor instruction rooms need to be installed after the rooms are painted.,2021-05-18,2021-05-25,Field Report Task,Fetzers' Inc.,"Finish Carpentry ",2021-05-18,,True,,,
T1.9542508,Opened,Annex Level 0AE100,CRSA 11-2 More cabinets are being installed before the walls are painted in the North Addition. Walls behind cabinets need to be painted before the cabinets are installed. Please remove and reinstall after paint.,2021-05-18,2021-05-25,Field Report Task,Fetzers' Inc.,"Finish Carpentry ",2021-05-18,,True,,,
T1.9542507,Superintendent Signed Off,Annex Level 1 AE101,CRSA 11-1 Switch in the North Addition Laundry area need to move to line up with the other switches on the wall. (see image #21),2021-05-18,2021-05-25,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,,True,True
T1.9541265,Opened,Historical Level 2 AE102,ARW 64-6 Duct openings from Reviewed duct openings with Jason.  There is not enough space to install concrete header above the duct and below the floor joists.  See sketch SK64-1 for suggested detail to support the floor joists at this condition.,2021-05-07,2021-05-14,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-05-07,,True,True,,
T1.9541264,Opened,Historical Level 5 AE105,ARW 64-6 Duct openings from Reviewed duct openings with Jason.  There is not enough space to install concrete header above the duct and below the floor joists.  See sketch SK64-1 for suggested detail to support the floor joists at this condition.,2021-05-07,2021-05-14,Field Report Task,Glassey Steel Works,Structural Steel,2021-05-07,,True,True,,
T1.9541263,Opened,Historical Level 5 AE105,ARW 64-3 Level 5 opening infill at east tower Discussed with Dion that sides of infill need to be filled with epoxy grout.,2021-05-07,2021-05-14,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-05-07,,True,True,,
T1.9541261,Opened,Historical Level 2 AE102,ARW 64-1 Temporary headers for level 2 and 4 openings in west wall Reviewed conditions with Dion and noted that temporary headers will interfere with floor joists.  This was discussed earlier and addressed in COR29 and RFI 706.  Please see COR29 item 29-2 and response to RFI 706 for more information to avoid interference with floor joists.,2021-05-07,2021-05-14,Field Report Task,Glassey Steel Works,Structural Steel,2021-05-07,,True,True,,
T1.9541260,Opened,Historical Level 0.5 AE100B,"ARW 63-8 Where HSS columns are located adjacent to wrapped stone columns bolt tabs, bolt washers etc do not fit tight. Voids behind bolt tabs, between washers and tabs etc. must be filled with material to create a tight fit. This can be dry pack grout or a moldable epoxy material that will create a hard filler.",2021-05-07,2021-05-14,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-05-07,,True,True,,
T1.9541259,Opened,Historical Level 0.5 AE100B,ARW 63-7 At the door openings in the east tower with HHS jambs supporting the concrete lintel there are multiple locations with space / gaps behind the HSS and the stone. Josh indicated that the grout will be placed to be flush with the inside doorway face of the HSS. Prior to placing grout dry pack grout should be placed in the voids around the anchor rods to make sure the there is solid backing.,2021-05-07,2021-05-14,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-05-07,,True,True,,
T1.9541258,Opened,Historical Level 4 AE104,ARW 63-5 At Level 4 along Grid H2 and H4 new steel beams have been placed adjacent to the original wood floor trusses.  The beams extend toward the corridors beyond the inside face of the new LVL stud wall.   This item has been reviewed with the architect. A stud furring wall will be placed along the LVL wall to conceal the new steel beams.,2021-05-07,2021-05-14,Field Report Task,Pete King Construction,Metal Stud / Drywall,2021-05-07,,True,,,
T1.9541257,Opened,Historical Level 0.5 AE100B,ARW 63-4 At multiple locations new concrete jambs and lintels have been placed to support the existing stone walls a new openings. There are gaps and voids between the new concrete and stone at many locations. A flowable grout material should be injected or placed to provide total support of the stone. In some locations stone above the openings has shifted requiring grout above the stone in any voids. The same applies for voids around steel sleeved openings.,2021-05-07,2021-05-14,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-05-07,,True,True,,
T1.9541254,Opened,Historical Level 0.5 AE100B,ARW 63-3 Stone has been removed at the top of the existing concrete jambs placed to support a new concrete lintel at grids HB / H3.  This unsupported condition should be remedied as soon as possible by placing the concrete lintel.,2021-05-07,2021-05-14,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-05-07,,True,True,,
T1.9541252,Opened,Historical Level 2 AE102,"ARW 63-2 The LVL stud wall framing is continuing.  As the framing continues conditions occur that do not completely fit the typical details provided in the drawings and by sketch from ARW. At conditions where the stud do not align completely at the bearing transition at level 2 along the plane of the wall adjustment are required for the plate attachment from lower stud to stud or to blocking. Dependent on the offset plywood or LVL shims can be screwed to either the stud or the blocking and then the steel plate connected.  It will be critical to place the connections as not to impair duct placement.  Where LVL studs come to the bottom of existing floor joists at level 2 (as shown in the photo), the studs can be attached to the joists typical to the connection below level 4 utilizing H2.5 framing anchors.  The framing is in progress. Details provided in the construction documents or by sketch should be followed and completed.",2021-05-07,2021-05-14,Field Report Task,Rockhill Construction,Wood Framing,2021-05-07,,True,True,,
