Ref,Status,Location,Description,Created,Target,Type,To Organisation,To Package,Status Changed,Association,OverDue,Images,Comments,Documents
T1.9552542,Superintendent Signed Off,Annex Level 0AE100,"Drywall mechanical room side of wall above door header 036. Do not leave exposed stud cavity walls. ",2021-06-23,2021-06-29,Punch List,Pete King Construction,Metal Stud / Drywall,2022-04-21,,False,True,,
T1.9552522,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 69-10: Various steel beams throughout the historic 
temple are supported on bearing plates and concrete pillow blocks.  All space around the beams is to be grouted solid after beam placement. Verify that all pockets are fully grouted while access is possible",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552521,Superintendent Signed Off,Historical Level 2 AE102,"ARW 69-9: The support of the arched ceiling joist at the 
west wall was discussed with Josh and Dion.  There is a stud wall at the back of the room with ducts between the studs and the stone wall.  There was discussion as to the ability to support the ceiling joist on the stud wall. It was the impression of Westland that ARW had indicated the ceiling can be supported on the studs. The ceiling cannot be supported on the stud wall due to the fact that studs are supported 
by the original floor framing below. Therefore, the ceiling must be supported on the west stone wall.  This item was discussed in an email to CRSA dated May 24, 2021.  Where the cold formed joists are interrupted by openings for ductwork the joists shall have headers and multiple joists as indicated on the cold formed framing details. See S103. ",2021-06-22,2021-06-29,Field Report Task,Pete King Construction,Metal Stud / Drywall,2023-02-22,,False,,,
T1.9552520,Superintendent Signed Off,Historical Level 2 AE102,"ARW 69-8: An arched HSS beam has been erected at 
west side of grid HC. There is no arched ceiling framing in this area above the catwalk. The HSS beam should be relocated at grid HB and attached to the stone wall per 1/S244. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2023-02-22,,False,True,,
T1.9552518,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 69-6: The upper stair run at the bride’s entry stair 
frames into a steel beam. The HSS stringers are currently attached with ½” thick knife plates. At the front edge of the HSS an L3x3x1/4 angle clip is to be welded to the bottom of the supporting beam and the contact surfaces of the HSS stringer. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2023-02-22,,False,True,,
T1.9552517,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 69-5: At the bride’s entry stair area one of the columns for landing support does not have a slab block out and anchor bolts. A steel base plate the size of the column (to allow concealment in the wall) will be bolted 
to the top of the slab with a ¾” titan anchor and the HHS column will be welded to the base plate. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2023-02-22,,False,,,
T1.9552516,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 69-4: One of the columns fabricated for the bride’s 
entry stair extends above the landing to the stair stringer above. The intent of the column is to support the stringer at the landing level with a beam from the column to the foundation wall (see structural plans).  
The column will be modified to terminate at the landing elevation. The removed portion of stringer as noted in 69-3 will be utilized as the beam from the column to the 
foundation wall. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2023-02-22,,False,,,
T1.9552514,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 69-3: The stair framing for the stair at the bride’s 
entry area was fabricated with the stringer adjacent to the wall extending along the wall to the lower lever.  The concrete foundation wall does not allow for the placement of the stair in this configuration. The stringer is to be cut at the door landing level and provided with a bearing plate to sit on the foundation wall. A L8x8/3/8 clip can be welded to the vertical stringer face and bolted to the top of the foundation wall with (2) ¾” anchor bolts. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2023-02-22,,False,True,,
T1.9552510,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 69-2: Discussed the placement of the support angle and attachment plate for the west tower floorsto the existing stone walls as noted in detail.14/S221. The detail calls for a stiffener plate that is oriented vertically at the back (stone side) of the plate.  The stiffener must fully engage the stone wall.  The grout material is 
indicated in the noted detail to be low viscosity and can be any grout material that can be placed without running out of the void. The horizontal void currently existing in the stone must be filled as well at locations behind the connection plate. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2023-02-22,,False,True,,
T1.9552509,Superintendent Signed Off,Historical Roof AE106,"ARW 69-1: Dion and Josh had questions regarding the 
anchorage of the parapet/battlement braces at the roof.  The holes drilled in the stone are adequate for the specified anchor rod but not with a screen included.  Due to the conditions at the roof with a new membrane they have requested not cutting or drilling larger holes in the plates at the braces.  The diameter and size of anchor as indicated on the structural drawings is 
required.  As an option to avoid using the screen it was suggested that a borescope or other method be used to verify the conditions in the anchor holes. If the holes 
are in solid stone elements then the anchor can be treated as if in concrete with no screen. If the there are any voids, the screens can be eliminated, but the hole must be fully filled with epoxy. This may require large amounts of epoxy if the material escapes through existing holes",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2023-02-22,,False,True,,
T1.9552506,Superintendent Signed Off,Annex Level 1 AE101,"ARW 68-6: Concrete columns are specified to be built 
parallel and just south of the wall on Grid A2.  While on site, I wasn’t able to see any rebar dowels sticking up out of the mat slab at these column locations.  There were various material stock piled in this area, so they may have been covered up. Please verify that the rebar dowels for the concrete columns is present and notify us if a fix is necessary for these columns. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552505,Superintendent Signed Off,Annex Level 1 AE101,"ARW 68-5: The water stop at the mat footing and foundation wall connection along grid AH has been placed inside the keyway.  Detail 11/S211 which is referenced in the drawings shows the water stop outside the keyway. Please relocate the water stop to be outside of the keyway.  This was discussed with Jason. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552504,Superintendent Signed Off,Historical Level 2 AE102,"ARW 68-3: Concrete beam to concrete column connections at west tower area. It was discussed with Jason that the concrete columns need to be built so that the new concrete beams will be built on top of the column.  It was suggested that the concrete pour for the columns stop at the bottom of the beams rather than pouring the concrete for the columns all the way to the 
top of the concrete wall pours.  The concrete pours should be sequenced so the concrete beams can bear on top of the concrete columns rather than framing into 
the side of the columns.   ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552503,Superintendent Signed Off,Historical Level 2 AE102,"ARW 67-8: Clip connecting level 0.5 LVL and level 2 LVL 
stud - Noted that screws have not been placed in clip plate that connects the level 0.5 and level 2 stud. Ryan noted the location and marked it.  Wall is on the south side of the veil room.",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2023-02-22,,False,True,,
T1.9552501,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 67-7:  LVL wall between foyer and baptistry - The wall between the foyer and the baptistry will need to be furred to cover the flanges of the HSS columns.  Indicated to Westland that the plywood backing still 
needs to be installed on the LVL studs to brace the studs and that the furring studs can be braced back to the sheathing. ",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2023-02-22,,False,True,,
T1.9552499,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 67-6: Grout to be placed behind HSS, around pipe sleeves, and around epoxy bolts. Support for roof purlins at new openings. Noted that grout has yet to be placed 
around pipe sleeves, behind the HSS jamb posts at level 0.5, and that the supports for the roof purlins have yet to be installed at the openings as discussed in previous reports.",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552498,Superintendent Signed Off,Annex Level 1 AE101,"ARW 67-5: Concrete to be placed below existing mat 
footing of north addition - Discussed with Carter the plan to place the concrete below the existing mat footing of the north addition and verified that they plan on using a flowable material that will fill all voids below the mat.  Stressed that to get best performance of water-proofing that concrete needs to fill entire space up to bottom of existing mat footing.  Carter agreed that some areas may need to be packed solid if gaps are discovered after forms are removed",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552497,Superintendent Signed Off,Historical Level 0 AE100A,"ARW 67-4: Grout for columns against south exterior wall - Noted that grout has not been placed below base plates of columns placed against the south wall.  Please place grout soon to provide solid bearing between base plate and foundation wall. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552495,Superintendent Signed Off,Historical Level 1 AE101A,"ARW 67-3: Header for opening between Baptistry 
Chapel and foyer - Concrete header still not completed.  Indicated to Ryan that ARW would prefer this to be moved up the priority list and be done soon. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552494,Superintendent Signed Off,Historical Level 2 AE102,"ARW 67-2: Plywood backing attachment - Discussed with Dion the attachment of the plywood backing at level 2.  Plywood is being attached with staples that are 1-1/2” long with a 6” spacing.  Indicated to Dion that the spacing needs to be 4” maximum if the 1-1/2” staples continue to be used.  It is acceptable to keep the 6” spacing if 2” staples are used instead of the 1-1/2” long staples. ",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2023-02-22,,False,True,,
T1.9552493,Superintendent Signed Off,Annex Level 1 AE101,"ARW 67-1: Entry stud framing at duct chase -Discussed with Kyle, Carter, and Jay the framing that could fit around the duct chases at the entry foyers.  Indicated that the 8” studs would be best to use at these locations and verified that the 8” jamb studs will fit at the door opening.  ARW will provide a connection detail for the bottom of the studs as a track is not possible to be installed.",2021-06-22,2021-06-29,Field Report Task,Pete King Construction,Metal Stud / Drywall,2023-02-22,,False,True,True,
T1.9552438,Superintendent Signed Off,Historical Level 0.5 AE100B,"ARW 66-8: At duct openings in the concrete on deck 
floor at Level 0.5 in the baptistry chapel area do not have support framing in place. The contractor is preparing for painting in the space below Level 0.5. This item has been noted in previous observation reports. The opening framing information is on the construction drawings. This work should be completed prior to painting. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,True,,
T1.9552437,Superintendent Signed Off,Annex Level 1 AE101,"ARW 66-7:  
Reinforcing steel for the walls supported by the mat foundation at the west tower are being placed. Several items were coordinated between the construction documents and the submittals. The 
submittals incorrectly showed locations for 
several jambs. The contractor is coordinating locations and intends to place the reinforcing steel in the correct locations. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2023-02-22,,False,,,
T1.9552436,Superintendent Signed Off,Historical Level 2 AE102,"ARW 66-6: At Level 2 between HE and HF near H5 an 
existing floor joist is split. A new LVL joist should be placed sistered to the existing joist per information provided in the drawings and in previous RFI responses for similar conditions.",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2023-02-22,,False,True,,
